Galaxy Number,X coord,Y coord,X radius,Y radius,Max Pixel,Local Background,Pixel Count,Photon Count,Magnitude 
4763,1139,3166,1,2,3472,3447.351852,54,40,21.29485002
4764,875,3242,2,1,3472,3441.741379,58,81,20.52878745
4765,2198,3278,2,1,3472,3445.433333,60,76,20.59796602
4766,2212,3295,2,1,3472,3453,34,-21,28.60554824
4767,733,3299,2,1,3472,3454.387097,31,44,21.19136831
4768,1116,3306,1,2,3472,3449.456522,92,55,20.94909328
4769,2307,3309,2,1,3472,3448.08,75,58,20.89143002
4770,1119,3310,2,3,3472,3448.026882,186,323,19.02699369
4771,828,3312,2,1,3472,3454.966102,59,36,21.40924375
4772,1735,3320,2,2,3472,3449.489796,49,72,20.65666876
4773,2309,3324,1,2,3472,3450.480519,77,81,20.52878745
4774,1042,3331,2,1,3472,3445.710145,69,134,19.982238
4775,1707,3369,2,1,3472,3446.565217,92,111,20.18669255
4776,1912,3373,1,2,3472,3435.244898,49,123,20.07523722
4777,837,3378,2,2,3472,3451.743243,74,90,20.41439373
4778,1215,3429,2,1,3472,3455.191781,73,57,20.91031286
4779,1211,3431,2,2,3472,3455.267606,71,51,21.03107456
4780,1208,3435,1,2,3472,3454.841463,82,32,21.53712505
4781,2447,3440,1,2,3472,3444,66,49,21.0745098
4782,1671,3445,3,1,3472,3451.847826,138,115,20.1482554
4783,1604,3488,2,1,3472,3448.097826,92,85,20.47645269
4784,1581,3500,1,2,3472,3446.786667,75,106,20.23673534
4785,1391,3513,1,6,3472,3451.454874,277,189,19.60884549
4786,1484,3520,2,1,3472,3452.214286,42,24,21.8494719
4787,140,3589,2,1,3472,3428.447059,85,227,19.40993536
4788,913,3784,3,1,3472,3429.985,200,533,18.48318198
4789,1096,3814,1,2,3472,3437.955056,89,190,19.603116
4790,656,3867,3,2,3472,3425.465,200,650,18.26771661
4791,1137,4004,1,2,3472,3434.491228,57,110,20.19651829
4792,365,4006,1,2,3472,3434.942029,69,134,19.982238
4793,2443,4016,1,2,3472,3415.098592,71,296,19.12177072
4794,389,4079,1,3,3472,3426.985612,139,436,18.70128378
4795,985,4209,1,2,3472,3436.945652,92,252,19.29649865
4796,2443,4232,2,1,3472,3411.5,54,153,19.83827142
4797,2419,4273,2,1,3472,3406.344828,58,6,23.35462187
4798,2238,4458,1,2,3472,3409.862069,87,79,20.55593227
4799,1424,4476,1,2,3472,3447.652174,23,75,20.61234684
4800,259,4482,1,2,3472,3429.826087,92,182,19.64982153
4801,157,4489,1,2,3472,3426.848101,79,216,19.46386562
4802,1662,4501,1,2,3472,3428.358491,53,50,21.05257499
4803,1731,4510,2,1,3472,3417.74,50,219,19.44888971
4804,354,101,2,1,3471,3409.327586,58,237,19.36312914
4805,1339,102,1,3,3471,3442.791667,48,84,20.48930178
4806,1335,108,2,1,3471,3437.069767,43,67,20.73481299
4807,1331,109,2,1,3471,3434.538462,52,119,20.1111326
4808,1422,110,1,3,3471,3442.958333,72,154,19.8311982
4809,1421,163,1,2,3471,3431.018519,54,152,19.84539103
4810,953,193,3,2,3471,3432.56129,155,211,19.48929386
4811,2242,196,3,1,3471,3424.12931,116,494,18.56568263
4812,200,224,2,1,3471,3431.105263,57,105,20.24702675
4813,1408,294,2,2,3471,3436.583333,84,142,19.91927914
4814,2116,322,2,1,3471,3427.790323,62,204,19.52592458
4815,183,340,1,2,3471,3430.176471,17,24,21.8494719
4816,658,343,3,1,3471,3429.320856,187,378,18.8562705
4817,1070,393,2,1,3471,3435.568627,51,101,20.28919657
4818,1050,473,1,2,3471,3439.482759,87,212,19.48416035
4819,562,477,1,2,3471,3432.966667,60,163,19.76953099
4820,1314,534,1,2,3471,3438.202899,69,118,20.12029498
4821,1319,535,2,1,3471,3437.218182,55,138,19.95030228
4822,1772,618,2,1,3471,3430.793478,92,274,19.20562359
4823,1892,623,2,1,3471,3428,58,164,19.76289038
4824,106,709,2,2,3471,3439.339623,53,-27,28.87840941
4825,227,778,1,2,3471,3426.304348,69,147,19.88170666
4826,274,836,1,2,3471,3441.622642,53,131,20.00682176
4827,469,905,2,3,3471,3424.04,200,753,18.10801256
4828,394,920,2,2,3471,3435.173913,92,270,19.22159059
4829,832,1040,1,2,3471,3435.684783,92,206,19.51533195
4830,324,1054,1,2,3471,3434.8375,80,206,19.51533195
4831,2391,1075,1,2,3471,3433.117647,51,162,19.77621246
4832,2431,1232,2,1,3471,3435.141304,92,209,19.49963428
4833,1824,1277,1,2,3471,3423.543478,92,347,18.94917631
4834,2055,1310,1,2,3471,3431,34,129,20.02352572
4835,1275,1382,1,2,3471,3437,82,186,19.62621764
4836,247,1394,2,1,3471,3430.133333,45,157,19.81025087
4837,127,1455,2,2,3471,3437.525,40,121,20.09303657
4838,129,1456,2,1,3471,3437.423077,26,55,20.94909328
4839,649,1480,2,1,3471,3443.372549,51,87,20.45120187
4840,2325,1544,2,1,3471,3432.945652,92,208,19.50484166
4841,1964,1546,3,1,3471,3439.711712,111,206,19.51533195
4842,232,1625,2,1,3471,3435.769231,52,61,20.83667541
4843,1408,1656,1,2,3471,3430.673913,92,288,19.15151878
4844,697,1732,1,2,3471,3440.109091,55,94,20.36718037
4845,790,1743,2,2,3471,3439.964912,57,113,20.16730389
4846,1387,1775,1,3,3471,3442.857143,70,181,19.65580356
4847,1665,1792,1,2,3471,3424.079545,88,232,19.38628004
4848,1412,1808,2,1,3471,3446.77551,49,75,20.61234684
4849,1114,1817,2,1,3471,3436.358696,92,239,19.35400525
4850,1342,1891,1,2,3471,3437.421875,64,196,19.56935982
4851,2245,1966,1,2,3471,3439.345455,55,119,20.1111326
4852,1791,1976,2,3,3471,3420.045,200,670,18.23481299
4853,1381,2096,2,1,3471,3430.90566,53,135,19.97416558
4854,1603,2119,1,2,3471,3431.325,80,294,19.12913167
4855,2462,2136,1,3,3471,3431.405172,116,244,19.33152543
4856,2411,2151,2,2,3471,3433.5,54,199,19.55286731
4857,304,2199,3,1,3471,3423.69,200,674,18.22835026
4858,908,2244,1,2,3471,3446,22,29,21.64400501
4859,2291,2256,1,2,3471,3448.710526,38,83,20.50230477
4860,870,2301,3,2,3471,3453.313253,83,144,19.90409377
4861,872,2304,1,3,3471,3450.859155,71,118,20.12029498
4862,885,2321,2,1,3471,3445.982759,58,107,20.22654056
4863,2132,2336,2,1,3471,3447.509804,51,43,21.21632886
4864,225,2344,1,2,3471,3423.955556,45,156,19.8171885
4865,208,2389,2,1,3471,3425.396552,58,108,20.21644061
4866,579,2444,2,1,3471,3434.636364,55,132,19.99856517
4867,1855,2472,1,2,3471,3430.056818,88,235,19.37233034
4868,1929,2498,1,2,3471,3429.59322,59,118,20.12029498
4869,2035,2574,2,2,3471,3431.878049,82,227,19.40993536
4870,2404,2646,1,2,3471,3427,71,196,19.56935982
4871,2270,2661,1,2,3471,3426.888889,63,156,19.8171885
4872,1361,2699,1,2,3471,3436.369565,92,154,19.8311982
4873,698,2700,2,1,3471,3437.744681,47,170,19.7238777
4874,967,2732,1,4,3471,3448.977444,133,297,19.11810888
4875,198,2770,1,2,3471,3428.214286,70,103,20.26790694
4876,1022,2775,3,2,3471,3453.297619,84,185,19.63207068
4877,1689,2860,1,2,3471,3444.978261,92,133,19.9903709
4878,1494,2873,2,2,3471,3449.176471,68,72,20.65666876
4879,1303,2878,2,1,3471,3446.433333,60,58,20.89143002
4880,908,2884,1,2,3471,3448.866667,45,55,20.94909328
4881,1513,2920,3,2,3471,3449.705882,136,140,19.93467991
4882,1337,2931,2,1,3471,3449.954545,44,22,21.9439433
4883,1656,3002,2,1,3471,3457.333333,45,28,21.68210492
4884,1807,3031,2,1,3471,3452.55102,49,29,21.64400501
4885,1192,3036,2,1,3471,3452.971014,69,59,20.87286997
4886,1961,3045,2,1,3471,3436.181818,88,159,19.79650719
4887,2023,3047,2,1,3471,3436.130435,92,199,19.55286731
4888,1866,3056,3,2,3471,3437.578652,178,354,18.92749184
4889,1857,3077,1,3,3471,3432.55,200,591,18.3710313
4890,868,3219,2,3,3471,3447.388235,85,226,19.4147289
4891,928,3224,1,2,3471,3443.768116,69,89,20.42652498
4892,823,3275,1,4,3471,3444.838565,223,260,19.26256663
4893,458,3285,1,2,3471,3430.4,60,164,19.76289038
4894,816,3295,1,3,3471,3457.258065,31,29,21.64400501
4895,852,3296,2,1,3471,3444.133333,60,118,20.12029498
4896,2290,3329,2,1,3471,3449.638889,36,53,20.98931033
4897,785,3367,1,2,3471,3456.709091,55,50,21.05257499
4898,935,3375,2,1,3471,3441.326087,46,106,20.23673534
4899,2102,3423,1,2,3471,3427.826087,92,304,19.09281604
4900,1651,3425,2,1,3471,3460.166667,12,18,22.16181874
4901,1230,3450,2,1,3471,3454.202899,69,65,20.76771661
4902,2341,3463,1,2,3471,3421.535211,71,211,19.48929386
4903,2119,3470,2,1,3471,3429.693182,88,273,19.20959338
4904,1310,3489,2,1,3471,3451.038462,52,76,20.59796602
4905,1237,3490,2,2,3471,3451.381579,76,70,20.6872549
4906,1610,3513,1,2,3471,3449.460317,63,73,20.64169285
4907,1590,3536,1,4,3471,3442.744444,360,497,18.55910903
4908,1522,3539,1,2,3471,3455.347826,23,-1,25.3
4909,638,3571,2,1,3471,3433.543478,46,118,20.12029498
4910,702,3572,2,1,3471,3431.987013,77,151,19.85255763
4911,913,3613,2,1,3471,3433.623188,69,120,20.10204688
4912,825,3669,1,2,3471,3432.089888,89,230,19.39568041
4913,1738,3686,2,1,3471,3440.55,60,91,20.40239652
4914,1618,3715,2,1,3471,3438.9375,48,137,19.95819858
4915,2369,3746,2,1,3471,3433.254237,59,147,19.88170666
4916,162,3752,2,1,3471,3429.686747,83,159,19.79650719
4917,1607,3776,1,2,3471,3443.355932,59,95,20.35569099
4918,915,3787,2,1,3471,3435.086957,69,157,19.81025087
4919,2418,3797,2,2,3471,3420.797619,84,243,19.33598432
4920,1636,3900,3,1,3471,3430.180851,188,466,18.62903521
4921,389,3981,2,1,3471,3431.549296,71,155,19.82417075
4922,1481,4028,1,2,3471,3449.679245,53,49,21.0745098
4923,412,4066,1,2,3471,3437.8875,80,165,19.75629014
4924,580,4118,3,2,3471,3443.918182,110,297,19.11810888
4925,1110,4185,2,1,3471,3436.972973,37,119,20.1111326
4926,283,4362,2,2,3471,3438.944444,54,128,20.03197508
4927,1545,4371,3,1,3471,3427.294574,129,310,19.07159577
4928,1498,4427,1,2,3471,3434.959184,49,218,19.45385877
4929,1522,4440,3,1,3471,3427.359281,167,233,19.3816102
4930,2316,4445,1,2,3471,3400.357143,84,269,19.2256193
4931,1402,4479,1,2,3471,3442.621622,37,86,20.46375387
4932,2308,4510,2,1,3471,3404.94,50,88,20.43879332
4933,157,100,2,1,3470,3423.742857,35,23,21.89568041
4934,680,104,1,2,3470,3432.807692,52,99,20.31091201
4935,1480,105,2,1,3470,3435.676471,34,105,20.24702675
4936,2275,157,2,1,3470,3418.766234,77,140,19.93467991
4937,710,163,2,1,3470,3429.24,75,156,19.8171885
4938,2204,178,1,2,3470,3411.662651,83,177,19.68006683
4939,259,214,2,1,3470,3420.683333,60,186,19.62621764
4940,169,255,1,2,3470,3423.032787,61,208,19.50484166
4941,1932,259,1,3,3470,3424.663717,113,198,19.55833702
4942,1096,331,1,2,3470,3431.649123,57,148,19.87434571
4943,229,357,2,2,3470,3440.307692,26,53,20.98931033
4944,1305,481,1,2,3470,3439.84,50,135,19.97416558
4945,457,495,1,2,3470,3445.55,60,82,20.51546537
4946,113,512,2,1,3470,3424.507937,63,88,20.43879332
4947,1319,600,1,2,3470,3440.377049,61,135,19.97416558
4948,631,691,2,1,3470,3438.647059,85,140,19.93467991
4949,106,703,2,1,3470,3445.804348,46,1,25.3
4950,403,704,1,2,3470,3438.084507,71,153,19.83827142
4951,814,738,1,2,3470,3437.48,75,193,19.58610673
4952,995,749,2,1,3470,3439.673913,92,176,19.68621833
4953,977,782,1,2,3470,3443.492537,67,137,19.95819858
4954,629,863,1,2,3470,3433.586957,92,209,19.49963428
4955,2330,935,1,2,3470,3421.619565,92,296,19.12177072
4956,652,946,1,2,3470,3428.369231,65,114,20.15773787
4957,971,1010,2,1,3470,3435.25,48,111,20.18669255
4958,2133,1045,2,1,3470,3424.207317,82,223,19.42923784
4959,474,1139,2,1,3470,3436.706522,92,249,19.30950163
4960,1101,1275,2,1,3470,3431.934783,92,265,19.24188532
4961,2068,1449,2,1,3470,3442.918367,49,72,20.65666876
4962,360,1460,1,2,3470,3432.602564,78,160,19.78970004
4963,508,1500,2,1,3470,3443.072727,55,67,20.73481299
4964,349,1539,1,2,3470,3437.219512,82,187,19.62039598
4965,1623,1552,1,3,3470,3422.064865,185,619,18.32077338
4966,903,1606,1,3,3470,3431.818182,110,228,19.40516288
4967,2458,1670,1,2,3470,3436.285714,49,43,21.21632886
4968,376,1680,1,2,3470,3430.474576,59,115,20.1482554
4969,2462,1725,1,2,3470,3431.846154,52,142,19.91927914
4970,683,1777,2,1,3470,3441.053571,56,101,20.28919657
4971,1648,1852,1,2,3470,3427.517241,58,162,19.77621246
4972,1962,1869,1,2,3470,3428.594203,69,159,19.79650719
4973,893,1886,2,1,3470,3429.695652,69,166,19.74972978
4974,552,1913,1,2,3470,3433.46,50,134,19.982238
4975,100,1932,1,3,3470,3418.871287,101,248,19.3138708
4976,2356,1992,1,2,3470,3432,58,105,20.24702675
4977,1471,2038,1,2,3470,3435.761364,88,177,19.68006683
4978,2303,2047,2,2,3470,3443.129032,62,144,19.90409377
4979,321,2049,1,2,3470,3423.019608,51,153,19.83827142
4980,1393,2127,1,2,3470,3425.263889,72,213,19.47905099
4981,951,2157,1,2,3470,3431.32,75,309,19.0751038
4982,135,2171,2,1,3470,3428.12069,58,200,19.54742501
4983,1579,2189,1,2,3470,3429.376812,69,160,19.78970004
4984,2345,2201,1,2,3470,3432.257576,66,102,20.27849957
4985,982,2211,2,1,3470,3432.358696,92,227,19.40993536
4986,1899,2231,2,1,3470,3427.566667,60,134,19.982238
4987,2042,2240,1,2,3470,3434.614035,57,167,19.74320882
4988,2311,2259,1,2,3470,3446.979167,48,65,20.76771661
4989,717,2277,2,2,3470,3443.32,50,135,19.97416558
4990,837,2284,1,2,3470,3436.404762,84,173,19.70488474
4991,2177,2288,2,1,3470,3430.630435,92,232,19.38628004
4992,594,2373,1,2,3470,3436.115942,69,155,19.82417075
4993,2419,2468,2,1,3470,3426.144928,69,209,19.49963428
4994,970,2507,2,1,3470,3429.545455,88,192,19.59174693
4995,1099,2581,1,2,3470,3436.682927,41,104,20.25741665
4996,1787,2608,2,1,3470,3432.25,92,261,19.25839873
4997,113,2703,1,2,3470,3421.863636,88,270,19.22159059
4998,1103,2769,2,1,3470,3443.808219,73,151,19.85255763
4999,1358,2791,1,3,3470,3440.918367,196,436,18.70128378
5000,939,2800,2,1,3470,3450.9,20,9,22.91439373
5001,1447,2810,1,4,3470,3439.712766,188,281,19.1782342
5002,957,2813,1,2,3470,3451.818182,33,36,21.40924375
5003,1272,2848,2,1,3470,3446.027397,73,76,20.59796602
5004,796,2885,1,2,3470,3436.184783,92,208,19.50484166
5005,1501,2898,2,2,3470,3451.67033,91,79,20.55593227
5006,1538,2932,3,1,3470,3451.927083,96,75,20.61234684
5007,667,2954,2,1,3470,3433.130435,92,272,19.21357774
5008,1809,3027,2,2,3470,3447.25,68,175,19.69240488
5009,1114,3089,2,1,3470,3448.195652,92,122,20.08410042
5010,1717,3093,1,2,3470,3448.435897,78,54,20.9690156
5011,1917,3222,1,2,3470,3436.5,54,143,19.91165991
5012,2246,3246,1,2,3470,3445.295082,61,51,21.03107456
5013,1791,3261,1,2,3470,3446.784091,88,43,21.21632886
5014,2417,3267,1,2,3470,3420.31746,63,144,19.90409377
5015,827,3291,2,1,3470,3449.41791,67,89,20.42652498
5016,833,3303,1,2,3470,3451.971429,70,16,22.28970004
5017,2321,3312,2,2,3470,3444.139241,79,55,20.94909328
5018,2285,3332,2,2,3470,3448.242424,33,53,20.98931033
5019,827,3335,1,2,3470,3455.904762,42,37,21.37949569
5020,663,3348,1,2,3470,3444.857143,49,67,20.73481299
5021,1772,3365,1,2,3470,3446.645161,62,77,20.58377319
5022,759,3367,4,1,3470,3444.716667,180,325,19.0202916
5023,915,3368,2,2,3470,3451.548387,31,45,21.16696872
5024,757,3371,2,2,3470,3445.5,58,70,20.6872549
5025,2085,3378,1,3,3470,3430.855615,187,483,18.59013217
5026,291,3408,1,2,3470,3426.380952,84,172,19.71117888
5027,655,3415,2,3,3470,3427.585,200,580,18.39143002
5028,1175,3415,4,2,3470,3445.763636,110,231,19.39097005
5029,1258,3462,3,1,3470,3452.444444,108,84,20.48930178
5030,1592,3492,2,2,3470,3448.6125,80,103,20.26790694
5031,1325,3500,1,2,3470,3450.735632,87,83,20.50230477
5032,1362,3514,1,2,3470,3453.078125,64,53,20.98931033
5033,1421,3515,2,2,3470,3460,4,25,21.80514998
5034,2364,3516,2,1,3470,3425.295455,88,208,19.50484166
5035,1480,3520,2,1,3470,3452.159091,44,40,21.29485002
5036,1426,3528,1,2,3470,3450,30,40,21.29485002
5037,1621,3536,3,1,3470,3443.630137,146,195,19.57491347
5038,1622,3585,1,2,3470,3441.284091,88,125,20.05772497
5039,1601,3588,1,2,3470,3440.890625,64,149,19.86703433
5040,1281,3615,2,1,3470,3441.724138,58,74,20.6269207
5041,2209,3632,1,2,3470,3428.734375,64,222,19.43411756
5042,999,3736,1,2,3470,3438.8,90,179,19.66786742
5043,2353,3757,2,1,3470,3423.321429,28,113,20.16730389
5044,1457,3795,1,2,3470,3437.613636,88,198,19.55833702
5045,1364,3812,1,2,3470,3435.056818,88,190,19.603116
5046,1093,3873,1,3,3470,3436.738636,88,142,19.91927914
5047,1093,3880,2,2,3470,3436.5,54,225,19.4195437
5048,939,3886,1,2,3470,3433.056604,53,157,19.81025087
5049,459,3898,2,1,3470,3434.490566,53,123,20.07523722
5050,1910,3927,1,2,3470,3428.402174,92,241,19.34495739
5051,468,3981,2,1,3470,3430.573529,68,161,19.78293531
5052,279,4098,3,1,3470,3423.720207,193,573,18.40461345
5053,1322,4166,3,1,3470,3427.97,200,572,18.40650993
5054,1095,4229,1,2,3470,3427.043478,69,198,19.55833702
5055,2449,4233,1,2,3470,3405.12069,58,140,19.93467991
5056,1234,4263,3,2,3470,3426.947674,172,575,18.40083039
5057,1394,4285,1,2,3470,3432.168831,77,159,19.79650719
5058,1390,4287,2,1,3470,3430.457143,70,190,19.603116
5059,593,4310,1,3,3470,3431.150538,93,403,18.78673738
5060,261,4363,2,2,3470,3441.916667,24,110,20.19651829
5061,1332,4390,1,4,3470,3441.378641,103,230,19.39568041
5062,294,4394,2,1,3470,3428.434783,46,87,20.45120187
5063,2431,4399,2,1,3470,3407.967033,91,204,19.52592458
5064,1336,4414,2,1,3470,3439.985294,68,84,20.48930178
5065,1286,4433,2,1,3470,3428.362069,58,112,20.17695494
5066,2214,4438,1,2,3470,3424.342857,70,106,20.23673534
5067,1019,4482,2,1,3470,3428.460317,63,127,20.0404907
5068,1364,4497,2,2,3470,3433.087719,57,207,19.51007414
5069,562,100,2,1,3469,3414.46,50,156,19.8171885
5070,1328,102,2,1,3469,3440.525,40,-3,26.49280314
5071,1427,108,1,2,3469,3436.333333,12,89,20.42652498
5072,1200,114,1,2,3469,3428.888889,36,131,20.00682176
5073,1704,125,2,2,3469,3428.972222,72,211,19.48929386
5074,695,197,2,2,3469,3440.589041,73,118,20.12029498
5075,676,296,1,2,3469,3445.27451,51,75,20.61234684
5076,1145,312,2,1,3469,3438.622222,45,80,20.54227503
5077,2383,463,1,2,3469,3420,53,171,19.71750972
5078,1309,481,2,1,3469,3439.219512,41,57,20.91031286
5079,485,520,3,1,3469,3427.85,200,514,18.5225922
5080,658,538,1,2,3469,3436.293478,92,214,19.47396557
5081,1367,564,1,2,3469,3437.704545,88,209,19.49963428
5082,1896,629,1,2,3469,3424.534483,58,147,19.88170666
5083,620,680,1,2,3469,3438.045455,44,101,20.28919657
5084,703,696,1,2,3469,3437.377358,53,171,19.71750972
5085,109,699,2,1,3469,3441.648649,37,28,21.68210492
5086,153,713,1,2,3469,3432.717391,92,206,19.51533195
5087,464,758,2,1,3469,3432.0125,80,155,19.82417075
5088,176,769,2,1,3469,3427.592593,54,62,20.81902078
5089,1032,785,4,1,3469,3425.376068,351,783,18.06559559
5090,955,801,1,2,3469,3436.013889,72,136,19.96615273
5091,1954,816,2,1,3469,3427,57,157,19.81025087
5092,239,842,2,1,3469,3443.9,50,30,21.60719686
5093,396,896,2,1,3469,3432.9125,80,177,19.68006683
5094,709,954,2,1,3469,3436.197368,76,199,19.55286731
5095,998,961,2,1,3469,3437.939394,66,121,20.09303657
5096,1227,1062,1,2,3469,3433.509434,53,136,19.96615273
5097,1186,1104,1,2,3469,3439.673913,92,202,19.53662158
5098,1086,1147,1,2,3469,3434.5,88,123,20.07523722
5099,854,1184,1,2,3469,3440.214286,70,111,20.18669255
5100,294,1188,2,2,3469,3430.969697,66,157,19.81025087
5101,163,1227,1,2,3469,3434.2375,80,142,19.91927914
5102,2325,1375,2,2,3469,3436.078431,51,133,19.9903709
5103,813,1391,2,1,3469,3429.62963,54,126,20.04907364
5104,899,1426,1,2,3469,3441.875,48,103,20.26790694
5105,841,1457,2,1,3469,3436.402174,92,223,19.42923784
5106,499,1530,2,1,3469,3456.166667,6,22,21.9439433
5107,1674,1553,1,2,3469,3423.704918,61,209,19.49963428
5108,625,1574,1,2,3469,3439.671642,67,131,20.00682176
5109,909,1597,2,1,3469,3434.057692,52,148,19.87434571
5110,482,1651,2,1,3469,3430.508772,57,103,20.26790694
5111,1390,1681,1,2,3469,3431.943396,53,108,20.21644061
5112,1194,1697,2,1,3469,3432.98,50,129,20.02352572
5113,1010,1698,2,1,3469,3438.5625,48,118,20.12029498
5114,669,1742,1,2,3469,3438.039216,51,115,20.1482554
5115,202,1744,1,2,3469,3423.46988,83,214,19.47396557
5116,1409,1753,2,2,3469,3448.153846,52,55,20.94909328
5117,1554,1759,2,2,3469,3431.576087,92,218,19.45385877
5118,1388,1792,2,1,3469,3448.147059,34,65,20.76771661
5119,2451,1913,2,1,3469,3431.407407,81,109,20.20643376
5120,692,1923,1,2,3469,3449.074074,54,78,20.56976349
5121,2394,1925,2,1,3469,3430.641791,67,124,20.06644579
5122,2247,1962,1,2,3469,3436.771429,35,127,20.0404907
5123,2351,2048,2,1,3469,3427.416667,84,241,19.34495739
5124,2221,2069,1,2,3469,3430.125,48,163,19.76953099
5125,2462,2088,2,1,3469,3429.147727,88,167,19.74320882
5126,1077,2130,1,2,3469,3431.71875,64,151,19.85255763
5127,710,2197,1,2,3469,3432.318841,69,126,20.04907364
5128,359,2228,1,2,3469,3432.309091,55,117,20.12953535
5129,2277,2285,1,2,3469,3440.074074,54,133,19.9903709
5130,948,2295,2,1,3469,3447.578125,64,46,21.14310542
5131,2288,2296,2,1,3469,3444.352941,51,56,20.92952993
5132,2105,2303,1,3,3469,3441.807339,109,193,19.58610673
5133,943,2306,1,2,3469,3449.04,50,87,20.45120187
5134,463,2315,2,2,3469,3443.56,50,111,20.18669255
5135,442,2322,2,1,3469,3438.974359,39,73,20.64169285
5136,727,2335,2,2,3469,3430.978261,92,244,19.33152543
5137,1098,2358,1,2,3469,3431.21875,64,140,19.93467991
5138,100,2360,1,2,3469,3425.333333,18,88,20.43879332
5139,100,2603,1,4,3469,3428.916667,48,128,20.03197508
5140,1703,2657,2,1,3469,3433.471264,87,209,19.49963428
5141,833,2681,2,2,3469,3447.071429,42,51,21.03107456
5142,110,2688,1,2,3469,3426.53125,64,161,19.78293531
5143,182,2697,2,2,3469,3436.866667,60,147,19.88170666
5144,1016,2764,1,2,3469,3458.272727,11,16,22.28970004
5145,294,2767,2,2,3469,3435.706667,75,162,19.77621246
5146,642,2778,1,2,3469,3437.057971,69,108,20.21644061
5147,1930,2782,2,1,3469,3438.418182,55,126,20.04907364
5148,604,2789,2,1,3469,3436.192308,52,136,19.96615273
5149,175,2802,2,1,3469,3428.054348,92,260,19.26256663
5150,980,2824,2,2,3469,3447.521739,46,126,20.04907364
5151,1994,2844,1,2,3469,3429.915254,59,167,19.74320882
5152,1352,2867,1,2,3469,3448.471264,87,66,20.75114016
5153,1361,2922,2,2,3469,3451.389831,59,51,21.03107456
5154,1325,2933,1,2,3469,3451.809524,42,39,21.32233848
5155,1892,2940,2,1,3469,3434.652174,92,155,19.82417075
5156,321,2941,1,2,3469,3432.551724,58,99,20.31091201
5157,917,2950,3,1,3469,3434.446809,188,314,19.05767588
5158,1240,2970,2,1,3469,3449.141304,92,55,20.94909328
5159,1667,2991,2,1,3469,3454.921053,76,67,20.73481299
5160,1660,2996,7,1,3469,3450.10719,765,681,18.21713222
5161,1000,3042,1,2,3469,3438.978261,92,193,19.58610673
5162,2025,3045,1,2,3469,3432.4875,80,195,19.57491347
5163,1754,3065,1,2,3469,3445.163636,55,74,20.6269207
5164,1157,3086,1,2,3469,3453.215909,88,18,22.16181874
5165,900,3127,2,1,3469,3441.666667,60,74,20.6269207
5166,1920,3130,3,2,3469,3432.484211,190,388,18.82792069
5167,1146,3134,1,3,3469,3449.642857,70,95,20.35569099
5168,1130,3141,2,2,3469,3452.06,50,4,23.79485002
5169,1731,3152,1,2,3469,3453.194444,36,6,23.35462187
5170,606,3161,1,2,3469,3434.113636,88,213,19.47905099
5171,1124,3212,1,2,3469,3447.772727,88,72,20.65666876
5172,2155,3214,2,1,3469,3432.655172,58,140,19.93467991
5173,701,3233,2,1,3469,3440.045455,66,99,20.31091201
5174,697,3234,1,2,3469,3433.295082,61,153,19.83827142
5175,1827,3234,2,1,3469,3449.409091,44,88,20.43879332
5176,1831,3277,2,1,3469,3447.076923,52,64,20.78455007
5177,817,3290,2,3,3469,3455.03125,32,80,20.54227503
5178,2211,3297,1,2,3469,3452.065217,46,16,22.28970004
5179,2307,3304,1,2,3469,3445.419355,62,65,20.76771661
5180,823,3347,2,2,3469,3453.642857,42,80,20.54227503
5181,620,3365,1,3,3469,3436.815789,76,269,19.2256193
5182,1180,3378,1,3,3469,3450.25,80,134,19.982238
5183,239,3400,2,1,3469,3432.295082,61,183,19.64387228
5184,928,3438,1,2,3469,3447.3125,80,84,20.48930178
5185,660,3440,1,2,3469,3441.58,50,97,20.33307066
5186,1228,3443,1,2,3469,3453.9375,80,70,20.6872549
5187,553,3453,1,3,3469,3429.605128,195,393,18.81401862
5188,1669,3465,1,2,3469,3449.384615,52,28,21.68210492
5189,496,3469,1,2,3469,3429.478261,92,286,19.15908492
5190,1259,3469,2,1,3469,3451.180556,72,73,20.64169285
5191,1364,3509,2,1,3469,3454.236842,38,45,21.16696872
5192,1505,3525,1,2,3469,3452.784091,88,53,20.98931033
5193,892,3531,1,2,3469,3436.869565,69,92,20.39053043
5194,2112,3563,1,2,3469,3429.144928,69,113,20.16730389
5195,1190,3708,1,2,3469,3441.75,48,76,20.59796602
5196,2161,3743,2,1,3469,3448.818182,33,90,20.41439373
5197,1159,3858,1,2,3469,3435.6875,48,130,20.01514162
5198,1510,3940,1,2,3469,3431.380435,92,204,19.52592458
5199,798,3943,2,2,3469,3432.130435,92,269,19.2256193
5200,1325,3951,3,1,3469,3428.461929,197,518,18.5141756
5201,851,4010,1,2,3469,3428.886364,88,249,19.30950163
5202,1480,4025,2,1,3469,3448.805556,36,32,21.53712505
5203,1965,4169,1,2,3469,3428.871795,39,131,20.00682176
5204,1107,4184,2,1,3469,3432.090909,44,119,20.1111326
5205,937,4263,2,1,3469,3429.26087,92,320,19.03712505
5206,2400,4291,2,1,3469,3411.546667,75,8,23.04227503
5207,1303,4380,3,1,3469,3440.052174,115,186,19.62621764
5208,269,4383,2,1,3469,3436.066667,30,141,19.92695222
